,cbsa,areaname,year,murder
0,10740,"Albuquerque,NM",1970,0.0
1,10740,"Albuquerque,NM",1971,2.0
2,10740,"Albuquerque,NM",1972,0.0
3,10740,"Albuquerque,NM",1973,4.0
4,10740,"Albuquerque,NM",1974,3.0
5,10740,"Albuquerque,NM",1975,3.0
6,10740,"Albuquerque,NM",1976,2.0
7,10740,"Albuquerque,NM",1977,3.0
8,10740,"Albuquerque,NM",1978,3.0
9,10740,"Albuquerque,NM",1979,2.0
10,10740,"Albuquerque,NM",1980,4.0
11,10740,"Albuquerque,NM",1981,2.0
12,10740,"Albuquerque,NM",1982,4.0
13,10740,"Albuquerque,NM",1983,10.0
14,10740,"Albuquerque,NM",1984,17.0
15,10740,"Albuquerque,NM",1985,7.0
16,10740,"Albuquerque,NM",1986,19.0
17,10740,"Albuquerque,NM",1987,10.0
18,10740,"Albuquerque,NM",1988,22.0
19,10740,"Albuquerque,NM",1989,15.0
20,10740,"Albuquerque,NM",1990,14.0
21,10740,"Albuquerque,NM",1991,17.0
22,10740,"Albuquerque,NM",1992,1.0
23,10740,"Albuquerque,NM",1993,6.0
24,10740,"Albuquerque,NM",1994,7.0
25,10740,"Albuquerque,NM",1995,3.0
26,10740,"Albuquerque,NM",1996,3.0
27,10740,"Albuquerque,NM",1997,2.0
28,10740,"Albuquerque,NM",1998,0.0
29,10740,"Albuquerque,NM",1999,1.0
30,10740,"Albuquerque,NM",2000,13.0
31,10740,"Albuquerque,NM",2001,4.0
32,10740,"Albuquerque,NM",2002,7.0
33,10740,"Albuquerque,NM",2003,7.0
34,10740,"Albuquerque,NM",2004,10.0
35,10740,"Albuquerque,NM",2005,7.0
36,10740,"Albuquerque,NM",2006,7.0
37,10740,"Albuquerque,NM",2007,8.0
38,10740,"Albuquerque,NM",2008,8.0
39,10740,"Albuquerque,NM",2009,6.0
40,10740,"Albuquerque,NM",2010,5.0
41,10740,"Albuquerque,NM",2011,4.0
42,10740,"Albuquerque,NM",2012,8.0
43,10740,"Albuquerque,NM",2013,6.0
44,10740,"Albuquerque,NM",2014,2.0
45,11260,"Anchorage,AK",1960,91.0
46,11260,"Anchorage,AK",1961,85.0
47,11260,"Anchorage,AK",1962,67.0
48,11260,"Anchorage,AK",1963,99.0
49,11260,"Anchorage,AK",1964,124.0
50,11260,"Anchorage,AK",1965,111.0
51,11260,"Anchorage,AK",1966,149.0
52,11260,"Anchorage,AK",1967,163.0
53,11260,"Anchorage,AK",1968,190.0
54,11260,"Anchorage,AK",1969,282.0
55,11260,"Anchorage,AK",1970,284.0
56,11260,"Anchorage,AK",1971,290.0
57,11260,"Anchorage,AK",1972,323.0
58,11260,"Anchorage,AK",1973,298.0
59,11260,"Anchorage,AK",1974,327.0
60,11260,"Anchorage,AK",1975,312.0
61,11260,"Anchorage,AK",1976,221.0
62,11260,"Anchorage,AK",1977,271.0
63,11260,"Anchorage,AK",1978,212.0
64,11260,"Anchorage,AK",1979,279.0
65,11260,"Anchorage,AK",1980,256.0
66,11260,"Anchorage,AK",1981,231.0
67,11260,"Anchorage,AK",1982,224.0
68,11260,"Anchorage,AK",1983,144.0
69,11260,"Anchorage,AK",1984,176.0
70,11260,"Anchorage,AK",1985,135.0
71,11260,"Anchorage,AK",1986,145.0
72,11260,"Anchorage,AK",1987,159.0
73,11260,"Anchorage,AK",1988,158.0
74,11260,"Anchorage,AK",1989,151.0
75,11260,"Anchorage,AK",1990,194.0
76,11260,"Anchorage,AK",1991,190.0
77,11260,"Anchorage,AK",1992,181.0
78,11260,"Anchorage,AK",1993,181.0
79,11260,"Anchorage,AK",1994,160.0
80,11260,"Anchorage,AK",1995,137.0
81,11260,"Anchorage,AK",1996,113.0
82,11260,"Anchorage,AK",1997,89.0
83,11260,"Anchorage,AK",1998,91.0
84,11260,"Anchorage,AK",1999,76.0
85,11260,"Anchorage,AK",2000,78.0
86,11260,"Anchorage,AK",2001,85.0
87,11260,"Anchorage,AK",2002,91.0
88,11260,"Anchorage,AK",2003,82.0
89,11260,"Anchorage,AK",2004,90.0
90,11260,"Anchorage,AK",2005,123.0
91,11260,"Anchorage,AK",2006,89.0
92,11260,"Anchorage,AK",2007,113.0
93,11260,"Anchorage,AK",2008,63.0
94,11260,"Anchorage,AK",2009,105.0
95,11260,"Anchorage,AK",2010,90.0
96,11260,"Anchorage,AK",2011,84.0
97,11260,"Anchorage,AK",2012,106.0
98,11260,"Anchorage,AK",2013,76.0
99,11260,"Anchorage,AK",2014,72.0
100,12060,"Atlanta,GA",1960,34.0
101,12060,"Atlanta,GA",1961,33.0
102,12060,"Atlanta,GA",1962,38.0
103,12060,"Atlanta,GA",1963,33.0
104,12060,"Atlanta,GA",1964,42.0
105,12060,"Atlanta,GA",1965,60.0
106,12060,"Atlanta,GA",1966,42.0
107,12060,"Atlanta,GA",1967,67.0
108,12060,"Atlanta,GA",1968,57.0
109,12060,"Atlanta,GA",1969,67.0
110,12060,"Atlanta,GA",1970,101.0
111,12060,"Atlanta,GA",1971,82.0
112,12060,"Atlanta,GA",1972,84.0
113,12060,"Atlanta,GA",1973,94.0
114,12060,"Atlanta,GA",1974,103.0
115,12060,"Atlanta,GA",1975,108.0
116,12060,"Atlanta,GA",1976,68.0
117,12060,"Atlanta,GA",1977,79.0
118,12060,"Atlanta,GA",1978,83.0
119,12060,"Atlanta,GA",1979,79.0
120,12060,"Atlanta,GA",1980,86.0
121,12060,"Atlanta,GA",1981,95.0
122,12060,"Atlanta,GA",1982,71.0
123,12060,"Atlanta,GA",1983,76.0
124,12060,"Atlanta,GA",1984,89.0
125,12060,"Atlanta,GA",1985,89.0
126,12060,"Atlanta,GA",1986,82.0
127,12060,"Atlanta,GA",1987,90.0
128,12060,"Atlanta,GA",1988,87.0
129,12060,"Atlanta,GA",1989,116.0
130,12060,"Atlanta,GA",1990,129.0
131,12060,"Atlanta,GA",1991,160.0
132,12060,"Atlanta,GA",1992,148.0
133,12060,"Atlanta,GA",1993,190.0
134,12060,"Atlanta,GA",1994,136.0
135,12060,"Atlanta,GA",1995,134.0
136,12060,"Atlanta,GA",1996,109.0
137,12060,"Atlanta,GA",1997,104.0
138,12060,"Atlanta,GA",1998,105.0
139,12060,"Atlanta,GA",1999,126.0
140,12060,"Atlanta,GA",2000,121.0
141,12060,"Atlanta,GA",2001,93.0
142,12060,"Atlanta,GA",2002,96.0
143,12060,"Atlanta,GA",2003,104.0
144,12060,"Atlanta,GA",2004,90.0
145,12060,"Atlanta,GA",2005,122.0
146,12060,"Atlanta,GA",2006,116.0
147,12060,"Atlanta,GA",2007,160.0
148,12060,"Atlanta,GA",2008,142.0
149,12060,"Atlanta,GA",2009,92.0
150,12060,"Atlanta,GA",2010,107.0
151,12060,"Atlanta,GA",2011,94.0
152,12060,"Atlanta,GA",2012,487.0
153,12060,"Atlanta,GA",2013,418.0
154,12060,"Atlanta,GA",2014,357.0
155,12260,"Augusta,GA",1960,123.0
156,12260,"Augusta,GA",1961,98.0
157,12260,"Augusta,GA",1962,126.0
158,12260,"Augusta,GA",1963,152.0
159,12260,"Augusta,GA",1964,167.0
160,12260,"Augusta,GA",1965,155.0
161,12260,"Augusta,GA",1966,193.0
162,12260,"Augusta,GA",1967,223.0
163,12260,"Augusta,GA",1968,263.0
164,12260,"Augusta,GA",1969,257.0
165,12260,"Augusta,GA",1970,255.0
166,12260,"Augusta,GA",1971,353.0
167,12260,"Augusta,GA",1972,357.0
168,12260,"Augusta,GA",1973,299.0
169,12260,"Augusta,GA",1974,342.0
170,12260,"Augusta,GA",1975,301.0
171,12260,"Augusta,GA",1976,199.0
172,12260,"Augusta,GA",1977,178.0
173,12260,"Augusta,GA",1978,240.0
174,12260,"Augusta,GA",1979,271.0
175,12260,"Augusta,GA",1980,240.0
176,12260,"Augusta,GA",1981,218.0
177,12260,"Augusta,GA",1982,277.0
178,12260,"Augusta,GA",1983,251.0
179,12260,"Augusta,GA",1984,268.0
180,12260,"Augusta,GA",1985,244.0
181,12260,"Augusta,GA",1986,278.0
182,12260,"Augusta,GA",1987,285.0
183,12260,"Augusta,GA",1988,282.0
184,12260,"Augusta,GA",1989,312.0
185,12260,"Augusta,GA",1990,340.0
186,12260,"Augusta,GA",1991,367.0
187,12260,"Augusta,GA",1992,389.0
188,12260,"Augusta,GA",1993,394.0
189,12260,"Augusta,GA",1994,388.0
190,12260,"Augusta,GA",1995,402.0
191,12260,"Augusta,GA",1996,402.0
192,12260,"Augusta,GA",1997,364.0
193,12260,"Augusta,GA",1998,359.0
194,12260,"Augusta,GA",1999,61.0
195,12260,"Augusta,GA",2000,306.0
196,12260,"Augusta,GA",2001,306.0
197,12260,"Augusta,GA",2002,306.0
198,12260,"Augusta,GA",2003,325.0
199,12260,"Augusta,GA",2004,319.0
200,12260,"Augusta,GA",2005,325.0
201,12260,"Augusta,GA",2006,332.0
202,12260,"Augusta,GA",2007,339.0
203,12260,"Augusta,GA",2008,279.0
204,12260,"Augusta,GA",2009,291.0
205,12260,"Augusta,GA",2010,264.0
206,12260,"Augusta,GA",2011,249.0
207,12260,"Augusta,GA",2012,255.0
208,12260,"Augusta,GA",2013,265.0
209,12260,"Augusta,GA",2014,218.0
210,12580,"Baltimore,MD",1960,3.0
211,12580,"Baltimore,MD",1961,6.0
212,12580,"Baltimore,MD",1962,13.0
213,12580,"Baltimore,MD",1963,13.0
214,12580,"Baltimore,MD",1964,10.0
215,12580,"Baltimore,MD",1965,13.0
216,12580,"Baltimore,MD",1966,9.0
217,12580,"Baltimore,MD",1967,14.0
218,12580,"Baltimore,MD",1968,13.0
219,12580,"Baltimore,MD",1969,10.0
220,12580,"Baltimore,MD",1970,16.0
221,12580,"Baltimore,MD",1971,26.0
222,12580,"Baltimore,MD",1972,30.0
223,12580,"Baltimore,MD",1973,30.0
224,12580,"Baltimore,MD",1974,51.0
225,12580,"Baltimore,MD",1975,36.0
226,12580,"Baltimore,MD",1976,23.0
227,12580,"Baltimore,MD",1977,29.0
228,12580,"Baltimore,MD",1978,29.0
229,12580,"Baltimore,MD",1979,29.0
230,12580,"Baltimore,MD",1980,30.0
231,12580,"Baltimore,MD",1981,53.0
232,12580,"Baltimore,MD",1982,35.0
233,12580,"Baltimore,MD",1983,31.0
234,12580,"Baltimore,MD",1984,31.0
235,12580,"Baltimore,MD",1985,29.0
236,12580,"Baltimore,MD",1986,47.0
237,12580,"Baltimore,MD",1987,34.0
238,12580,"Baltimore,MD",1988,48.0
239,12580,"Baltimore,MD",1989,34.0
240,12580,"Baltimore,MD",1990,31.0
241,12580,"Baltimore,MD",1991,34.0
242,12580,"Baltimore,MD",1992,43.0
243,12580,"Baltimore,MD",1993,49.0
244,12580,"Baltimore,MD",1994,37.0
245,12580,"Baltimore,MD",1995,36.0
246,12580,"Baltimore,MD",1996,19.0
247,12580,"Baltimore,MD",1997,27.0
248,12580,"Baltimore,MD",1998,28.0
249,12580,"Baltimore,MD",1999,29.0
250,12580,"Baltimore,MD",2000,22.0
251,12580,"Baltimore,MD",2001,24.0
252,12580,"Baltimore,MD",2002,25.0
253,12580,"Baltimore,MD",2003,24.0
254,12580,"Baltimore,MD",2004,29.0
255,12580,"Baltimore,MD",2005,32.0
256,12580,"Baltimore,MD",2006,38.0
257,12580,"Baltimore,MD",2007,41.0
258,12580,"Baltimore,MD",2008,30.0
259,12580,"Baltimore,MD",2009,27.0
260,12580,"Baltimore,MD",2010,28.0
261,12580,"Baltimore,MD",2011,30.0
262,12580,"Baltimore,MD",2012,35.0
263,12580,"Baltimore,MD",2013,28.0
264,12580,"Baltimore,MD",2014,25.0
265,12940,"BatonRouge,LA",1960,0.0
266,12940,"BatonRouge,LA",1983,26.0
267,12940,"BatonRouge,LA",1984,59.0
268,12940,"BatonRouge,LA",1985,59.0
269,12940,"BatonRouge,LA",1986,39.0
270,12940,"BatonRouge,LA",1987,37.0
271,12940,"BatonRouge,LA",1988,37.0
272,12940,"BatonRouge,LA",1989,28.0
273,12940,"BatonRouge,LA",1990,29.0
274,12940,"BatonRouge,LA",1991,52.0
275,12940,"BatonRouge,LA",1992,17.0
276,12940,"BatonRouge,LA",1993,49.0
277,12940,"BatonRouge,LA",1994,42.0
278,12940,"BatonRouge,LA",1995,43.0
279,12940,"BatonRouge,LA",1996,39.0
280,12940,"BatonRouge,LA",1997,42.0
281,12940,"BatonRouge,LA",1998,33.0
282,12940,"BatonRouge,LA",1999,34.0
283,12940,"BatonRouge,LA",2000,26.0
284,12940,"BatonRouge,LA",2001,30.0
285,12940,"BatonRouge,LA",2002,31.0
286,12940,"BatonRouge,LA",2003,0.0
287,12940,"BatonRouge,LA",2004,0.0
288,12940,"BatonRouge,LA",2005,0.0
289,12940,"BatonRouge,LA",2006,0.0
290,12940,"BatonRouge,LA",2007,2.0
291,12940,"BatonRouge,LA",2008,5.0
292,12940,"BatonRouge,LA",2009,0.0
293,12940,"BatonRouge,LA",2010,1.0
294,12940,"BatonRouge,LA",2011,0.0
295,12940,"BatonRouge,LA",2012,3.0
296,12940,"BatonRouge,LA",2013,3.0
297,12940,"BatonRouge,LA",2014,3.0
298,13820,"Birmingham,AL",1960,132.0
299,13820,"Birmingham,AL",1961,101.0
300,13820,"Birmingham,AL",1962,135.0
301,13820,"Birmingham,AL",1963,162.0
302,13820,"Birmingham,AL",1964,170.0
303,13820,"Birmingham,AL",1965,167.0
304,13820,"Birmingham,AL",1966,206.0
305,13820,"Birmingham,AL",1967,239.0
306,13820,"Birmingham,AL",1968,282.0
307,13820,"Birmingham,AL",1969,280.0
308,13820,"Birmingham,AL",1970,272.0
309,13820,"Birmingham,AL",1971,391.0
310,13820,"Birmingham,AL",1972,383.0
311,13820,"Birmingham,AL",1973,319.0
312,13820,"Birmingham,AL",1974,389.0
313,13820,"Birmingham,AL",1975,337.0
314,13820,"Birmingham,AL",1976,219.0
315,13820,"Birmingham,AL",1977,200.0
316,13820,"Birmingham,AL",1978,252.0
317,13820,"Birmingham,AL",1979,288.0
318,13820,"Birmingham,AL",1980,254.0
319,13820,"Birmingham,AL",1981,238.0
320,13820,"Birmingham,AL",1982,285.0
321,13820,"Birmingham,AL",1983,265.0
322,13820,"Birmingham,AL",1984,271.0
323,13820,"Birmingham,AL",1985,246.0
324,13820,"Birmingham,AL",1986,282.0
325,13820,"Birmingham,AL",1987,290.0
326,13820,"Birmingham,AL",1988,302.0
327,13820,"Birmingham,AL",1989,314.0
328,13820,"Birmingham,AL",1990,346.0
329,13820,"Birmingham,AL",1991,382.0
330,13820,"Birmingham,AL",1992,397.0
331,13820,"Birmingham,AL",1993,394.0
332,13820,"Birmingham,AL",1994,388.0
333,13820,"Birmingham,AL",1995,396.0
334,13820,"Birmingham,AL",1996,386.0
335,13820,"Birmingham,AL",1997,345.0
336,13820,"Birmingham,AL",1998,353.0
337,13820,"Birmingham,AL",1999,55.0
338,13820,"Birmingham,AL",2000,308.0
339,13820,"Birmingham,AL",2001,313.0
340,13820,"Birmingham,AL",2002,317.0
341,13820,"Birmingham,AL",2003,333.0
342,13820,"Birmingham,AL",2004,332.0
343,13820,"Birmingham,AL",2005,351.0
344,13820,"Birmingham,AL",2006,349.0
345,13820,"Birmingham,AL",2007,358.0
346,13820,"Birmingham,AL",2008,302.0
347,13820,"Birmingham,AL",2009,306.0
348,13820,"Birmingham,AL",2010,301.0
349,13820,"Birmingham,AL",2011,276.0
350,13820,"Birmingham,AL",2012,288.0
351,13820,"Birmingham,AL",2013,295.0
352,13820,"Birmingham,AL",2014,241.0
353,14260,"Boise,ID",1960,125.0
354,14260,"Boise,ID",1961,98.0
355,14260,"Boise,ID",1962,126.0
356,14260,"Boise,ID",1963,153.0
357,14260,"Boise,ID",1964,167.0
358,14260,"Boise,ID",1965,159.0
359,14260,"Boise,ID",1966,197.0
360,14260,"Boise,ID",1967,225.0
361,14260,"Boise,ID",1968,264.0
362,14260,"Boise,ID",1969,258.0
363,14260,"Boise,ID",1970,258.0
364,14260,"Boise,ID",1971,356.0
365,14260,"Boise,ID",1972,359.0
366,14260,"Boise,ID",1973,300.0
367,14260,"Boise,ID",1974,355.0
368,14260,"Boise,ID",1975,301.0
369,14260,"Boise,ID",1976,199.0
370,14260,"Boise,ID",1977,185.0
371,14260,"Boise,ID",1978,241.0
372,14260,"Boise,ID",1979,274.0
373,14260,"Boise,ID",1980,243.0
374,14260,"Boise,ID",1981,219.0
375,14260,"Boise,ID",1982,285.0
376,14260,"Boise,ID",1983,251.0
377,14260,"Boise,ID",1984,260.0
378,14260,"Boise,ID",1985,240.0
379,14260,"Boise,ID",1986,271.0
380,14260,"Boise,ID",1987,280.0
381,14260,"Boise,ID",1988,283.0
382,14260,"Boise,ID",1989,307.0
383,14260,"Boise,ID",1990,335.0
384,14260,"Boise,ID",1991,359.0
385,14260,"Boise,ID",1992,381.0
386,14260,"Boise,ID",1993,379.0
387,14260,"Boise,ID",1994,375.0
388,14260,"Boise,ID",1995,393.0
389,14260,"Boise,ID",1996,381.0
390,14260,"Boise,ID",1997,353.0
391,14260,"Boise,ID",1998,355.0
392,14260,"Boise,ID",1999,57.0
393,14260,"Boise,ID",2000,309.0
394,14260,"Boise,ID",2001,308.0
395,14260,"Boise,ID",2002,305.0
396,14260,"Boise,ID",2003,333.0
397,14260,"Boise,ID",2004,335.0
398,14260,"Boise,ID",2005,336.0
399,14260,"Boise,ID",2006,340.0
400,14260,"Boise,ID",2007,359.0
401,14260,"Boise,ID",2008,288.0
402,14260,"Boise,ID",2009,304.0
403,14260,"Boise,ID",2010,273.0
404,14260,"Boise,ID",2011,263.0
405,14260,"Boise,ID",2012,267.0
406,14260,"Boise,ID",2013,274.0
407,14260,"Boise,ID",2014,223.0
408,14484,"Boston,MA",1960,14.0
409,14484,"Boston,MA",1961,10.0
410,14484,"Boston,MA",1962,11.0
411,14484,"Boston,MA",1963,10.0
412,14484,"Boston,MA",1964,11.0
413,14484,"Boston,MA",1965,14.0
414,14484,"Boston,MA",1966,19.0
415,14484,"Boston,MA",1967,12.0
416,14484,"Boston,MA",1968,18.0
417,14484,"Boston,MA",1969,13.0
418,14484,"Boston,MA",1970,21.0
419,14484,"Boston,MA",1971,44.0
420,14484,"Boston,MA",1972,30.0
421,14484,"Boston,MA",1973,47.0
422,14484,"Boston,MA",1974,48.0
423,14484,"Boston,MA",1975,44.0
424,14484,"Boston,MA",1976,42.0
425,14484,"Boston,MA",1977,44.0
426,14484,"Boston,MA",1978,60.0
427,14484,"Boston,MA",1979,69.0
428,14484,"Boston,MA",1980,70.0
429,14484,"Boston,MA",1981,74.0
430,14484,"Boston,MA",1982,42.0
431,14484,"Boston,MA",1983,43.0
432,14484,"Boston,MA",1984,42.0
433,14484,"Boston,MA",1985,59.0
434,14484,"Boston,MA",1986,78.0
435,14484,"Boston,MA",1987,66.0
436,14484,"Boston,MA",1988,54.0
437,14484,"Boston,MA",1989,52.0
438,14484,"Boston,MA",1990,44.0
439,14484,"Boston,MA",1991,59.0
440,14484,"Boston,MA",1992,59.0
441,14484,"Boston,MA",1993,71.0
442,14484,"Boston,MA",1994,58.0
443,14484,"Boston,MA",1995,64.0
444,14484,"Boston,MA",1996,84.0
445,14484,"Boston,MA",1997,58.0
446,14484,"Boston,MA",1998,56.0
447,14484,"Boston,MA",1999,70.0
448,14484,"Boston,MA",2000,51.0
449,14484,"Boston,MA",2001,45.0
450,14484,"Boston,MA",2002,70.0
451,14484,"Boston,MA",2003,69.0
452,14484,"Boston,MA",2004,62.0
453,14484,"Boston,MA",2005,71.0
454,14484,"Boston,MA",2006,69.0
455,14484,"Boston,MA",2007,69.0
456,14484,"Boston,MA",2008,53.0
457,14484,"Boston,MA",2009,69.0
458,14484,"Boston,MA",2010,54.0
459,14484,"Boston,MA",2011,48.0
460,14484,"Boston,MA",2012,55.0
461,14484,"Boston,MA",2013,51.0
462,14484,"Boston,MA",2014,44.0
463,16740,"Charlotte,NC",1960,25.0
464,16740,"Charlotte,NC",1961,17.0
465,16740,"Charlotte,NC",1962,17.0
466,16740,"Charlotte,NC",1963,10.0
467,16740,"Charlotte,NC",1964,33.0
468,16740,"Charlotte,NC",1965,15.0
469,16740,"Charlotte,NC",1966,30.0
470,16740,"Charlotte,NC",1967,25.0
471,16740,"Charlotte,NC",1968,38.0
472,16740,"Charlotte,NC",1969,38.0
473,16740,"Charlotte,NC",1970,40.0
474,16740,"Charlotte,NC",1971,54.0
475,16740,"Charlotte,NC",1972,43.0
476,16740,"Charlotte,NC",1973,52.0
477,16740,"Charlotte,NC",1974,76.0
478,16740,"Charlotte,NC",1975,52.0
479,16740,"Charlotte,NC",1976,49.0
480,16740,"Charlotte,NC",1977,47.0
481,16740,"Charlotte,NC",1978,47.0
482,16740,"Charlotte,NC",1979,54.0
483,16740,"Charlotte,NC",1980,51.0
484,16740,"Charlotte,NC",1981,55.0
485,16740,"Charlotte,NC",1982,50.0
486,16740,"Charlotte,NC",1983,59.0
487,16740,"Charlotte,NC",1984,71.0
488,16740,"Charlotte,NC",1985,75.0
489,16740,"Charlotte,NC",1986,58.0
490,16740,"Charlotte,NC",1987,58.0
491,16740,"Charlotte,NC",1988,53.0
492,16740,"Charlotte,NC",1989,65.0
493,16740,"Charlotte,NC",1990,68.0
494,16740,"Charlotte,NC",1991,99.0
495,16740,"Charlotte,NC",1992,66.0
496,16740,"Charlotte,NC",1993,77.0
497,16740,"Charlotte,NC",1994,56.0
498,16740,"Charlotte,NC",1995,38.0
499,16740,"Charlotte,NC",1996,54.0
500,16740,"Charlotte,NC",1997,46.0
501,16740,"Charlotte,NC",1998,52.0
502,16740,"Charlotte,NC",1999,51.0
503,16740,"Charlotte,NC",2000,35.0
504,16740,"Charlotte,NC",2001,48.0
505,16740,"Charlotte,NC",2002,53.0
506,16740,"Charlotte,NC",2003,43.0
507,16740,"Charlotte,NC",2004,45.0
508,16740,"Charlotte,NC",2005,47.0
509,16740,"Charlotte,NC",2006,56.0
510,16740,"Charlotte,NC",2007,49.0
511,16740,"Charlotte,NC",2008,25.0
512,16740,"Charlotte,NC",2009,33.0
513,16740,"Charlotte,NC",2010,31.0
514,16740,"Charlotte,NC",2011,30.0
515,16740,"Charlotte,NC",2012,37.0
516,16740,"Charlotte,NC",2013,31.0
517,16740,"Charlotte,NC",2014,51.0
518,16974,"Aurora,IL-Chicago,IL",1960,98.0
519,16974,"Aurora,IL-Chicago,IL",1961,110.0
520,16974,"Aurora,IL-Chicago,IL",1962,111.0
521,16974,"Aurora,IL-Chicago,IL",1963,120.0
522,16974,"Aurora,IL-Chicago,IL",1964,156.0
523,16974,"Aurora,IL-Chicago,IL",1965,124.0
524,16974,"Aurora,IL-Chicago,IL",1966,134.0
525,16974,"Aurora,IL-Chicago,IL",1967,146.0
526,16974,"Aurora,IL-Chicago,IL",1968,208.0
527,16974,"Aurora,IL-Chicago,IL",1969,232.0
528,16974,"Aurora,IL-Chicago,IL",1970,258.0
529,16974,"Aurora,IL-Chicago,IL",1971,187.0
530,16974,"Aurora,IL-Chicago,IL",1972,182.0
531,16974,"Aurora,IL-Chicago,IL",1973,348.0
532,16974,"Aurora,IL-Chicago,IL",1974,326.0
533,16974,"Aurora,IL-Chicago,IL",1975,332.0
534,16974,"Aurora,IL-Chicago,IL",1976,332.0
535,16974,"Aurora,IL-Chicago,IL",1977,290.0
536,16974,"Aurora,IL-Chicago,IL",1978,343.0
537,16974,"Aurora,IL-Chicago,IL",1979,393.0
538,16974,"Aurora,IL-Chicago,IL",1980,445.0
539,16974,"Aurora,IL-Chicago,IL",1981,432.0
540,16974,"Aurora,IL-Chicago,IL",1982,416.0
541,16974,"Aurora,IL-Chicago,IL",1983,267.0
542,16974,"Aurora,IL-Chicago,IL",1984,330.0
543,16974,"Aurora,IL-Chicago,IL",1985,294.0
544,16974,"Aurora,IL-Chicago,IL",1986,364.0
545,16974,"Aurora,IL-Chicago,IL",1987,351.0
546,16974,"Aurora,IL-Chicago,IL",1988,393.0
547,16974,"Aurora,IL-Chicago,IL",1989,385.0
548,16974,"Aurora,IL-Chicago,IL",1990,482.0
549,16974,"Aurora,IL-Chicago,IL",1991,548.0
550,16974,"Aurora,IL-Chicago,IL",1992,426.0
551,16974,"Aurora,IL-Chicago,IL",1993,349.0
552,16974,"Aurora,IL-Chicago,IL",1994,329.0
553,16974,"Aurora,IL-Chicago,IL",1995,296.0
554,16974,"Aurora,IL-Chicago,IL",1996,246.0
555,16974,"Aurora,IL-Chicago,IL",1997,242.0
556,16974,"Aurora,IL-Chicago,IL",1998,251.0
557,16974,"Aurora,IL-Chicago,IL",1999,219.0
558,16974,"Aurora,IL-Chicago,IL",2000,262.0
559,16974,"Aurora,IL-Chicago,IL",2001,253.0
560,16974,"Aurora,IL-Chicago,IL",2002,228.0
561,16974,"Aurora,IL-Chicago,IL",2003,255.0
562,16974,"Aurora,IL-Chicago,IL",2004,293.0
563,16974,"Aurora,IL-Chicago,IL",2005,240.0
564,16974,"Aurora,IL-Chicago,IL",2006,220.0
565,16974,"Aurora,IL-Chicago,IL",2007,232.0
566,16974,"Aurora,IL-Chicago,IL",2008,205.0
567,16974,"Aurora,IL-Chicago,IL",2009,195.0
568,16974,"Aurora,IL-Chicago,IL",2010,174.0
569,16974,"Aurora,IL-Chicago,IL",2011,162.0
570,16974,"Aurora,IL-Chicago,IL",2012,168.0
571,16974,"Aurora,IL-Chicago,IL",2013,184.0
572,16974,"Aurora,IL-Chicago,IL",2014,143.0
573,17140,"Cincinnati,OH",1960,37.0
574,17140,"Cincinnati,OH",1961,48.0
575,17140,"Cincinnati,OH",1962,58.0
576,17140,"Cincinnati,OH",1963,46.0
577,17140,"Cincinnati,OH",1964,56.0
578,17140,"Cincinnati,OH",1965,62.0
579,17140,"Cincinnati,OH",1966,76.0
580,17140,"Cincinnati,OH",1967,88.0
581,17140,"Cincinnati,OH",1968,73.0
582,17140,"Cincinnati,OH",1969,92.0
583,17140,"Cincinnati,OH",1970,88.0
584,17140,"Cincinnati,OH",1971,129.0
585,17140,"Cincinnati,OH",1972,108.0
586,17140,"Cincinnati,OH",1973,114.0
587,17140,"Cincinnati,OH",1974,117.0
588,17140,"Cincinnati,OH",1975,111.0
589,17140,"Cincinnati,OH",1976,97.0
590,17140,"Cincinnati,OH",1977,109.0
591,17140,"Cincinnati,OH",1978,115.0
592,17140,"Cincinnati,OH",1979,110.0
593,17140,"Cincinnati,OH",1980,108.0
594,17140,"Cincinnati,OH",1981,112.0
595,17140,"Cincinnati,OH",1982,98.0
596,17140,"Cincinnati,OH",1983,75.0
597,17140,"Cincinnati,OH",1984,91.0
598,17140,"Cincinnati,OH",1985,109.0
599,17140,"Cincinnati,OH",1986,136.0
600,17140,"Cincinnati,OH",1987,142.0
601,17140,"Cincinnati,OH",1988,127.0
602,17140,"Cincinnati,OH",1989,112.0
603,17140,"Cincinnati,OH",1990,96.0
604,17140,"Cincinnati,OH",1991,136.0
605,17140,"Cincinnati,OH",1992,102.0
606,17140,"Cincinnati,OH",1993,123.0
607,17140,"Cincinnati,OH",1994,104.0
608,17140,"Cincinnati,OH",1995,120.0
609,17140,"Cincinnati,OH",1996,132.0
610,17140,"Cincinnati,OH",1997,77.0
611,17140,"Cincinnati,OH",1998,71.0
612,17140,"Cincinnati,OH",1999,100.0
613,17140,"Cincinnati,OH",2000,71.0
614,17140,"Cincinnati,OH",2001,116.0
615,17140,"Cincinnati,OH",2002,152.0
616,17140,"Cincinnati,OH",2003,140.0
617,17140,"Cincinnati,OH",2004,132.0
618,17140,"Cincinnati,OH",2005,139.0
619,17140,"Cincinnati,OH",2006,163.0
620,17140,"Cincinnati,OH",2007,135.0
621,17140,"Cincinnati,OH",2008,151.0
622,17140,"Cincinnati,OH",2009,130.0
623,17140,"Cincinnati,OH",2010,136.0
